,County_id,Year,Unit,Income,county_name,state_code
1621,29177,2017,Thousands of dollars,"916,855",Ray, MO
1622,29179,2017,Thousands of dollars,"202,293",Reynolds, MO
1623,29181,2017,Thousands of dollars,"409,719",Ripley, MO
1624,29183,2017,Thousands of dollars,"19,887,600",St. Charles, MO
1625,29185,2017,Thousands of dollars,"271,073",St. Clair, MO
1626,29186,2017,Thousands of dollars,"662,078",Ste. Genevieve, MO
1627,29187,2017,Thousands of dollars,"2,157,831",St. Francois, MO
1628,29189,2017,Thousands of dollars,"66,809,113",St. Louis, MO
1629,29195,2017,Thousands of dollars,"866,239",Saline, MO
1630,29197,2017,Thousands of dollars,"124,484",Schuyler, MO
1631,29199,2017,Thousands of dollars,"160,968",Scotland, MO
1632,29201,2017,Thousands of dollars,"1,474,387",Scott, MO
1633,29203,2017,Thousands of dollars,"232,702",Shannon, MO
1634,29205,2017,Thousands of dollars,"224,859",Shelby, MO
1635,29207,2017,Thousands of dollars,"1,039,870",Stoddard, MO
1636,29209,2017,Thousands of dollars,"1,134,641",Stone, MO
1637,29211,2017,Thousands of dollars,"242,259",Sullivan, MO
1638,29213,2017,Thousands of dollars,"1,903,882",Taney, MO
1639,29215,2017,Thousands of dollars,"680,037",Texas, MO
1640,29217,2017,Thousands of dollars,"725,905",Vernon, MO
1641,29219,2017,Thousands of dollars,"1,343,749",Warren, MO
1642,29221,2017,Thousands of dollars,"704,091",Washington, MO
1643,29223,2017,Thousands of dollars,"383,970",Wayne, MO
1644,29225,2017,Thousands of dollars,"1,208,971",Webster, MO
1645,29227,2017,Thousands of dollars,"74,537",Worth, MO
1646,29229,2017,Thousands of dollars,"565,473",Wright, MO
1647,29510,2017,Thousands of dollars,"13,448,883",St. Louis (Independent City), MO
1648,30000,2017,Thousands of dollars,"47,677,145",Montana,
1649,30001,2017,Thousands of dollars,"418,689",Beaverhead, MT
1650,30003,2017,Thousands of dollars,"383,404",Big Horn, MT
1651,30005,2017,Thousands of dollars,"193,257",Blaine, MT
1652,30007,2017,Thousands of dollars,"229,826",Broadwater, MT
1653,30009,2017,Thousands of dollars,"486,068",Carbon, MT
1654,30011,2017,Thousands of dollars,"54,830",Carter, MT
1655,30013,2017,Thousands of dollars,"3,752,776",Cascade, MT
1656,30015,2017,Thousands of dollars,"190,626",Chouteau, MT
1657,30017,2017,Thousands of dollars,"511,970",Custer, MT
1658,30019,2017,Thousands of dollars,"53,963",Daniels, MT
1659,30021,2017,Thousands of dollars,"372,102",Dawson, MT
1660,30023,2017,Thousands of dollars,"348,022",Deer Lodge, MT
1661,30025,2017,Thousands of dollars,"142,391",Fallon, MT
1662,30027,2017,Thousands of dollars,"476,483",Fergus, MT
1663,30029,2017,Thousands of dollars,"4,576,029",Flathead, MT
1664,30031,2017,Thousands of dollars,"5,579,293",Gallatin, MT
1665,30033,2017,Thousands of dollars,"48,252",Garfield, MT
1666,30035,2017,Thousands of dollars,"449,578",Glacier, MT
1667,30037,2017,Thousands of dollars,"43,402",Golden Valley, MT
1668,30039,2017,Thousands of dollars,"136,241",Granite, MT
1669,30041,2017,Thousands of dollars,"714,376",Hill, MT
1670,30043,2017,Thousands of dollars,"550,032",Jefferson, MT
1671,30045,2017,Thousands of dollars,"92,972",Judith Basin, MT
1672,30047,2017,Thousands of dollars,"1,119,549",Lake, MT
1673,30049,2017,Thousands of dollars,"3,207,542",Lewis and Clark, MT
1674,30051,2017,Thousands of dollars,"85,721",Liberty, MT
1675,30053,2017,Thousands of dollars,"666,767",Lincoln, MT
1676,30055,2017,Thousands of dollars,"55,155",McCone, MT
1677,30057,2017,Thousands of dollars,"392,689",Madison, MT
1678,30059,2017,Thousands of dollars,"82,857",Meagher, MT
1679,30061,2017,Thousands of dollars,"163,016",Mineral, MT
1680,30063,2017,Thousands of dollars,"5,499,692",Missoula, MT
1681,30065,2017,Thousands of dollars,"182,930",Musselshell, MT
1682,30067,2017,Thousands of dollars,"769,138",Park, MT
1683,30069,2017,Thousands of dollars,"17,995",Petroleum, MT
1684,30071,2017,Thousands of dollars,"146,775",Phillips, MT
1685,30073,2017,Thousands of dollars,"242,500",Pondera, MT
1686,30075,2017,Thousands of dollars,"59,145",Powder River, MT
1687,30077,2017,Thousands of dollars,"277,807",Powell, MT
1688,30079,2017,Thousands of dollars,"48,200",Prairie, MT
1689,30081,2017,Thousands of dollars,"1,792,898",Ravalli, MT
1690,30083,2017,Thousands of dollars,"608,990",Richland, MT
1691,30085,2017,Thousands of dollars,"350,309",Roosevelt, MT
1692,30087,2017,Thousands of dollars,"380,716",Rosebud, MT
1693,30089,2017,Thousands of dollars,"391,454",Sanders, MT
1694,30091,2017,Thousands of dollars,"159,071",Sheridan, MT
1695,30093,2017,Thousands of dollars,"1,658,928",Silver Bow, MT
1696,30095,2017,Thousands of dollars,"461,911",Stillwater, MT
1697,30097,2017,Thousands of dollars,"155,198",Sweet Grass, MT
1698,30099,2017,Thousands of dollars,"267,694",Teton, MT
1699,30101,2017,Thousands of dollars,"211,345",Toole, MT
1700,30103,2017,Thousands of dollars,"31,820",Treasure, MT
1701,30105,2017,Thousands of dollars,"307,261",Valley, MT
1702,30107,2017,Thousands of dollars,"75,279",Wheatland, MT
1703,30109,2017,Thousands of dollars,"47,617",Wibaux, MT
1704,30111,2017,Thousands of dollars,"7,954,594",Yellowstone, MT
1705,31000,2017,Thousands of dollars,"97,556,547",Nebraska,
1706,31001,2017,Thousands of dollars,"1,493,859",Adams, NE
1707,31003,2017,Thousands of dollars,"335,166",Antelope, NE
1708,31005,2017,Thousands of dollars,"19,764",Arthur, NE
1709,31007,2017,Thousands of dollars,"41,557",Banner, NE
1710,31009,2017,Thousands of dollars,"28,136",Blaine, NE
1711,31011,2017,Thousands of dollars,"312,394",Boone, NE
1712,31013,2017,Thousands of dollars,"485,544",Box Butte, NE
1713,31015,2017,Thousands of dollars,"99,816",Boyd, NE
1714,31017,2017,Thousands of dollars,"156,276",Brown, NE
1715,31019,2017,Thousands of dollars,"2,566,849",Buffalo, NE
1716,31021,2017,Thousands of dollars,"324,772",Burt, NE
1717,31023,2017,Thousands of dollars,"371,298",Butler, NE
1718,31025,2017,Thousands of dollars,"1,320,338",Cass, NE
1719,31027,2017,Thousands of dollars,"460,158",Cedar, NE
1720,31029,2017,Thousands of dollars,"192,186",Chase, NE
1721,31031,2017,Thousands of dollars,"287,797",Cherry, NE
1722,31033,2017,Thousands of dollars,"463,240",Cheyenne, NE
1723,31035,2017,Thousands of dollars,"277,305",Clay, NE
1724,31037,2017,Thousands of dollars,"440,648",Colfax, NE
1725,31039,2017,Thousands of dollars,"570,778",Cuming, NE
1726,31041,2017,Thousands of dollars,"516,299",Custer, NE
1727,31043,2017,Thousands of dollars,"805,671",Dakota, NE
1728,31045,2017,Thousands of dollars,"329,761",Dawes, NE
1729,31047,2017,Thousands of dollars,"985,711",Dawson, NE
1730,31049,2017,Thousands of dollars,"74,321",Deuel, NE
1731,31051,2017,Thousands of dollars,"257,890",Dixon, NE
1732,31053,2017,Thousands of dollars,"1,668,819",Dodge, NE
1733,31055,2017,Thousands of dollars,"33,378,563",Douglas, NE
1734,31057,2017,Thousands of dollars,"98,317",Dundy, NE
1735,31059,2017,Thousands of dollars,"313,121",Fillmore, NE
1736,31061,2017,Thousands of dollars,"134,344",Franklin, NE
1737,31063,2017,Thousands of dollars,"114,574",Frontier, NE
1738,31065,2017,Thousands of dollars,"224,003",Furnas, NE
1739,31067,2017,Thousands of dollars,"1,038,545",Gage, NE
1740,31069,2017,Thousands of dollars,"83,222",Garden, NE
1741,31071,2017,Thousands of dollars,"89,533",Garfield, NE
1742,31073,2017,Thousands of dollars,"98,551",Gosper, NE
1743,31075,2017,Thousands of dollars,"31,464",Grant, NE
1744,31077,2017,Thousands of dollars,"112,590",Greeley, NE
1745,31079,2017,Thousands of dollars,"2,551,559",Hall, NE
1746,31081,2017,Thousands of dollars,"481,013",Hamilton, NE
1747,31083,2017,Thousands of dollars,"144,036",Harlan, NE
1748,31085,2017,Thousands of dollars,"43,302",Hayes, NE
1749,31087,2017,Thousands of dollars,"105,451",Hitchcock, NE
1750,31089,2017,Thousands of dollars,"579,365",Holt, NE
1751,31091,2017,Thousands of dollars,"34,879",Hooker, NE
1752,31093,2017,Thousands of dollars,"280,192",Howard, NE
1753,31095,2017,Thousands of dollars,"335,347",Jefferson, NE
1754,31097,2017,Thousands of dollars,"196,619",Johnson, NE
1755,31099,2017,Thousands of dollars,"363,590",Kearney, NE
1756,31101,2017,Thousands of dollars,"344,427",Keith, NE
1757,31103,2017,Thousands of dollars,"52,501",Keya Paha, NE
1758,31105,2017,Thousands of dollars,"162,712",Kimball, NE
1759,31107,2017,Thousands of dollars,"386,909",Knox, NE
1760,31109,2017,Thousands of dollars,"14,735,179",Lancaster, NE
1761,31111,2017,Thousands of dollars,"1,643,258",Lincoln, NE
1762,31113,2017,Thousands of dollars,"36,059",Logan, NE
1763,31115,2017,Thousands of dollars,"32,304",Loup, NE
1764,31117,2017,Thousands of dollars,"26,261",McPherson, NE
1765,31119,2017,Thousands of dollars,"1,689,969",Madison, NE
1766,31121,2017,Thousands of dollars,"360,076",Merrick, NE
1767,31123,2017,Thousands of dollars,"240,665",Morrill, NE
1768,31125,2017,Thousands of dollars,"143,916",Nance, NE
1769,31127,2017,Thousands of dollars,"339,762",Nemaha, NE
1770,31129,2017,Thousands of dollars,"202,297",Nuckolls, NE
1771,31131,2017,Thousands of dollars,"804,744",Otoe, NE
1772,31133,2017,Thousands of dollars,"116,331",Pawnee, NE
1773,31135,2017,Thousands of dollars,"155,507",Perkins, NE
1774,31137,2017,Thousands of dollars,"500,808",Phelps, NE
1775,31139,2017,Thousands of dollars,"383,817",Pierce, NE
1776,31141,2017,Thousands of dollars,"1,600,118",Platte, NE
1777,31143,2017,Thousands of dollars,"267,278",Polk, NE
1778,31145,2017,Thousands of dollars,"475,847",Red Willow, NE
1779,31147,2017,Thousands of dollars,"375,815",Richardson, NE
1780,31149,2017,Thousands of dollars,"82,798",Rock, NE
1781,31151,2017,Thousands of dollars,"592,050",Saline, NE
1782,31153,2017,Thousands of dollars,"8,732,424",Sarpy, NE
1783,31155,2017,Thousands of dollars,"1,047,053",Saunders, NE
1784,31157,2017,Thousands of dollars,"1,522,301",Scotts Bluff, NE
1785,31159,2017,Thousands of dollars,"821,011",Seward, NE
1786,31161,2017,Thousands of dollars,"238,387",Sheridan, NE
1787,31163,2017,Thousands of dollars,"129,207",Sherman, NE
1788,31165,2017,Thousands of dollars,"60,701",Sioux, NE
1789,31167,2017,Thousands of dollars,"283,000",Stanton, NE
1790,31169,2017,Thousands of dollars,"255,256",Thayer, NE
1791,31171,2017,Thousands of dollars,"39,885",Thomas, NE
1792,31173,2017,Thousands of dollars,"318,055",Thurston, NE
1793,31175,2017,Thousands of dollars,"194,037",Valley, NE
1794,31177,2017,Thousands of dollars,"1,115,585",Washington, NE
1795,31179,2017,Thousands of dollars,"422,764",Wayne, NE
1796,31181,2017,Thousands of dollars,"161,418",Webster, NE
1797,31183,2017,Thousands of dollars,"67,579",Wheeler, NE
1798,31185,2017,Thousands of dollars,"677,943",York, NE
1799,32000,2017,Thousands of dollars,"138,386,430",Nevada,
1800,32001,2017,Thousands of dollars,"1,001,482",Churchill, NV
1801,32003,2017,Thousands of dollars,"97,457,342",Clark, NV
1802,32005,2017,Thousands of dollars,"3,342,402",Douglas, NV
1803,32007,2017,Thousands of dollars,"2,342,717",Elko, NV
1804,32009,2017,Thousands of dollars,"34,993",Esmeralda, NV
1805,32011,2017,Thousands of dollars,"72,563",Eureka, NV
1806,32013,2017,Thousands of dollars,"766,385",Humboldt, NV
1807,32015,2017,Thousands of dollars,"334,787",Lander, NV
1808,32017,2017,Thousands of dollars,"186,516",Lincoln, NV
1809,32019,2017,Thousands of dollars,"1,992,015",Lyon, NV
1810,32021,2017,Thousands of dollars,"164,576",Mineral, NV
1811,32023,2017,Thousands of dollars,"1,614,320",Nye, NV
1812,32027,2017,Thousands of dollars,"214,398",Pershing, NV
1813,32029,2017,Thousands of dollars,"209,707",Storey, NV
1814,32031,2017,Thousands of dollars,"25,556,498",Washoe, NV
1815,32033,2017,Thousands of dollars,"413,396",White Pine, NV
1816,32510,2017,Thousands of dollars,"2,682,333",Carson City (Independent City), NV
1817,33000,2017,Thousands of dollars,"80,122,027",New Hampshire,
1818,33001,2017,Thousands of dollars,"3,588,289",Belknap, NH
1819,33003,2017,Thousands of dollars,"2,698,567",Carroll, NH
1820,33005,2017,Thousands of dollars,"3,885,561",Cheshire, NH
1821,33007,2017,Thousands of dollars,"1,324,403",Coos, NH
1822,33009,2017,Thousands of dollars,"5,305,564",Grafton, NH
1823,33011,2017,Thousands of dollars,"24,608,221",Hillsborough, NH
1824,33013,2017,Thousands of dollars,"8,497,495",Merrimack, NH
1825,33015,2017,Thousands of dollars,"21,686,749",Rockingham, NH
1826,33017,2017,Thousands of dollars,"6,345,596",Strafford, NH
1827,33019,2017,Thousands of dollars,"2,181,582",Sullivan, NH
1828,34000,2017,Thousands of dollars,"581,198,556",New Jersey,
1829,34001,2017,Thousands of dollars,"12,566,489",Atlantic, NJ
1830,34003,2017,Thousands of dollars,"77,013,135",Bergen, NJ
1831,34005,2017,Thousands of dollars,"26,762,573",Burlington, NJ
1832,34007,2017,Thousands of dollars,"26,495,132",Camden, NJ
1833,34009,2017,Thousands of dollars,"5,456,352",Cape May, NJ
1834,34011,2017,Thousands of dollars,"5,932,723",Cumberland, NJ
1835,34013,2017,Thousands of dollars,"51,370,146",Essex, NJ
1836,34015,2017,Thousands of dollars,"15,342,463",Gloucester, NJ
1837,34017,2017,Thousands of dollars,"41,237,786",Hudson, NJ
1838,34019,2017,Thousands of dollars,"10,828,749",Hunterdon, NJ
1839,34021,2017,Thousands of dollars,"24,860,835",Mercer, NJ
1840,34023,2017,Thousands of dollars,"48,543,476",Middlesex, NJ
1841,34025,2017,Thousands of dollars,"47,223,653",Monmouth, NJ
1842,34027,2017,Thousands of dollars,"47,100,763",Morris, NJ
1843,34029,2017,Thousands of dollars,"30,007,103",Ocean, NJ
1844,34031,2017,Thousands of dollars,"24,682,963",Passaic, NJ
1845,34033,2017,Thousands of dollars,"2,963,198",Salem, NJ
1846,34035,2017,Thousands of dollars,"32,385,404",Somerset, NJ
1847,34037,2017,Thousands of dollars,"8,386,532",Sussex, NJ
1848,34039,2017,Thousands of dollars,"36,322,040",Union, NJ
1849,34041,2017,Thousands of dollars,"5,717,041",Warren, NJ
1850,35000,2017,Thousands of dollars,"83,127,258",New Mexico,
1851,35001,2017,Thousands of dollars,"28,550,658",Bernalillo, NM
1852,35003,2017,Thousands of dollars,"110,821",Catron, NM
1853,35005,2017,Thousands of dollars,"2,629,505",Chaves, NM
1854,35006,2017,Thousands of dollars,"741,683",Cibola, NM*
1855,35007,2017,Thousands of dollars,"478,102",Colfax, NM
1856,35009,2017,Thousands of dollars,"2,231,133",Curry, NM
1857,35011,2017,Thousands of dollars,"71,733",De Baca, NM
1858,35013,2017,Thousands of dollars,"7,623,197",Doña Ana, NM
1859,35015,2017,Thousands of dollars,"2,751,843",Eddy, NM
1860,35017,2017,Thousands of dollars,"1,072,514",Grant, NM
1861,35019,2017,Thousands of dollars,"145,486",Guadalupe, NM
1862,35021,2017,Thousands of dollars,"27,395",Harding, NM
1863,35023,2017,Thousands of dollars,"160,384",Hidalgo, NM
1864,35025,2017,Thousands of dollars,"2,572,882",Lea, NM
1865,35027,2017,Thousands of dollars,"797,349",Lincoln, NM
1866,35028,2017,Thousands of dollars,"1,275,172",Los Alamos, NM
1867,35029,2017,Thousands of dollars,"701,426",Luna, NM
1868,35031,2017,Thousands of dollars,"1,947,383",McKinley, NM
1869,35033,2017,Thousands of dollars,"160,458",Mora, NM
1870,35035,2017,Thousands of dollars,"2,224,112",Otero, NM
1871,35037,2017,Thousands of dollars,"307,822",Quay, NM
1872,35039,2017,Thousands of dollars,"1,315,337",Rio Arriba, NM
1873,35041,2017,Thousands of dollars,"753,391",Roosevelt, NM
1874,35043,2017,Thousands of dollars,"5,756,717",Sandoval, NM
1875,35045,2017,Thousands of dollars,"4,283,860",San Juan, NM
1876,35047,2017,Thousands of dollars,"929,399",San Miguel, NM
1877,35049,2017,Thousands of dollars,"8,263,561",Santa Fe, NM
1878,35051,2017,Thousands of dollars,"423,929",Sierra, NM
1879,35053,2017,Thousands of dollars,"565,680",Socorro, NM
1880,35055,2017,Thousands of dollars,"1,208,603",Taos, NM
1881,35057,2017,Thousands of dollars,"452,657",Torrance, NM
1882,35059,2017,Thousands of dollars,"144,442",Union, NM
1883,35061,2017,Thousands of dollars,"2,448,624",Valencia, NM*
1884,36000,2017,Thousands of dollars,"1,281,082,420",New York,
1885,36001,2017,Thousands of dollars,"17,972,372",Albany, NY
1886,36003,2017,Thousands of dollars,"1,591,664",Allegany, NY
1887,36005,2017,Thousands of dollars,"52,320,600",Bronx, NY
1888,36007,2017,Thousands of dollars,"8,292,672",Broome, NY
1889,36009,2017,Thousands of dollars,"2,989,066",Cattaraugus, NY
1890,36011,2017,Thousands of dollars,"3,165,964",Cayuga, NY
1891,36013,2017,Thousands of dollars,"5,113,310",Chautauqua, NY
1892,36015,2017,Thousands of dollars,"3,642,730",Chemung, NY
1893,36017,2017,Thousands of dollars,"1,968,033",Chenango, NY
1894,36019,2017,Thousands of dollars,"3,459,449",Clinton, NY
1895,36021,2017,Thousands of dollars,"3,238,422",Columbia, NY
1896,36023,2017,Thousands of dollars,"1,885,858",Cortland, NY
1897,36025,2017,Thousands of dollars,"1,709,189",Delaware, NY
1898,36027,2017,Thousands of dollars,"15,988,090",Dutchess, NY
1899,36029,2017,Thousands of dollars,"45,656,251",Erie, NY
1900,36031,2017,Thousands of dollars,"1,664,628",Essex, NY
1901,36033,2017,Thousands of dollars,"1,871,729",Franklin, NY
1902,36035,2017,Thousands of dollars,"2,263,924",Fulton, NY
1903,36037,2017,Thousands of dollars,"2,455,296",Genesee, NY
1904,36039,2017,Thousands of dollars,"2,193,609",Greene, NY
1905,36041,2017,Thousands of dollars,"235,175",Hamilton, NY
1906,36043,2017,Thousands of dollars,"2,509,523",Herkimer, NY
1907,36045,2017,Thousands of dollars,"5,146,329",Jefferson, NY
1908,36047,2017,Thousands of dollars,"129,148,955",Kings, NY
1909,36049,2017,Thousands of dollars,"1,136,744",Lewis, NY
1910,36051,2017,Thousands of dollars,"2,747,858",Livingston, NY
1911,36053,2017,Thousands of dollars,"3,007,484",Madison, NY
1912,36055,2017,Thousands of dollars,"38,050,420",Monroe, NY
1913,36057,2017,Thousands of dollars,"2,023,049",Montgomery, NY
1914,36059,2017,Thousands of dollars,"116,084,274",Nassau, NY
1915,36061,2017,Thousands of dollars,"292,924,806",New York, NY
1916,36063,2017,Thousands of dollars,"9,270,162",Niagara, NY
1917,36065,2017,Thousands of dollars,"9,993,141",Oneida, NY
1918,36067,2017,Thousands of dollars,"23,383,398",Onondaga, NY
1919,36069,2017,Thousands of dollars,"5,640,163",Ontario, NY
1920,36071,2017,Thousands of dollars,"19,154,653",Orange, NY
1921,36073,2017,Thousands of dollars,"1,546,521",Orleans, NY
1922,36075,2017,Thousands of dollars,"4,581,673",Oswego, NY
1923,36077,2017,Thousands of dollars,"2,520,424",Otsego, NY
1924,36079,2017,Thousands of dollars,"6,303,935",Putnam, NY
1925,36081,2017,Thousands of dollars,"110,449,276",Queens, NY
1926,36083,2017,Thousands of dollars,"7,608,113",Rensselaer, NY
1927,36085,2017,Thousands of dollars,"26,326,199",Richmond, NY
1928,36087,2017,Thousands of dollars,"19,118,222",Rockland, NY
1929,36089,2017,Thousands of dollars,"3,987,056",St. Lawrence, NY
1930,36091,2017,Thousands of dollars,"15,007,715",Saratoga, NY
1931,36093,2017,Thousands of dollars,"7,683,242",Schenectady, NY
1932,36095,2017,Thousands of dollars,"1,220,818",Schoharie, NY
1933,36097,2017,Thousands of dollars,"728,248",Schuyler, NY
1934,36099,2017,Thousands of dollars,"1,277,704",Seneca, NY
1935,36101,2017,Thousands of dollars,"4,190,902",Steuben, NY
1936,36103,2017,Thousands of dollars,"98,174,178",Suffolk, NY
1937,36105,2017,Thousands of dollars,"3,374,694",Sullivan, NY
1938,36107,2017,Thousands of dollars,"2,133,932",Tioga, NY
1939,36109,2017,Thousands of dollars,"4,440,812",Tompkins, NY
1940,36111,2017,Thousands of dollars,"8,757,593",Ulster, NY
1941,36113,2017,Thousands of dollars,"3,271,152",Warren, NY
1942,36115,2017,Thousands of dollars,"2,389,797",Washington, NY
1943,36117,2017,Thousands of dollars,"4,019,582",Wayne, NY
1944,36119,2017,Thousands of dollars,"99,536,199",Westchester, NY
1945,36121,2017,Thousands of dollars,"1,572,154",Wyoming, NY
1946,36123,2017,Thousands of dollars,"963,289",Yates, NY
1947,37000,2017,Thousands of dollars,"454,306,904",North Carolina,
1948,37001,2017,Thousands of dollars,"6,307,062",Alamance, NC
1949,37003,2017,Thousands of dollars,"1,336,291",Alexander, NC
1950,37005,2017,Thousands of dollars,"417,372",Alleghany, NC
1951,37007,2017,Thousands of dollars,"834,169",Anson, NC
1952,37009,2017,Thousands of dollars,"962,567",Ashe, NC
1953,37011,2017,Thousands of dollars,"611,744",Avery, NC
1954,37013,2017,Thousands of dollars,"1,927,100",Beaufort, NC
1955,37015,2017,Thousands of dollars,"657,691",Bertie, NC
1956,37017,2017,Thousands of dollars,"1,152,941",Bladen, NC
1957,37019,2017,Thousands of dollars,"5,378,884",Brunswick, NC
1958,37021,2017,Thousands of dollars,"11,876,263",Buncombe, NC
1959,37023,2017,Thousands of dollars,"3,063,081",Burke, NC
1960,37025,2017,Thousands of dollars,"9,085,784",Cabarrus, NC
1961,37027,2017,Thousands of dollars,"2,772,193",Caldwell, NC
1962,37029,2017,Thousands of dollars,"468,635",Camden, NC
1963,37031,2017,Thousands of dollars,"3,297,436",Carteret, NC
1964,37033,2017,Thousands of dollars,"785,909",Caswell, NC
1965,37035,2017,Thousands of dollars,"6,895,726",Catawba, NC
1966,37037,2017,Thousands of dollars,"4,297,392",Chatham, NC
1967,37039,2017,Thousands of dollars,"876,513",Cherokee, NC
1968,37041,2017,Thousands of dollars,"551,852",Chowan, NC
1969,37043,2017,Thousands of dollars,"361,128",Clay, NC
1970,37045,2017,Thousands of dollars,"3,531,415",Cleveland, NC
1971,37047,2017,Thousands of dollars,"1,787,409",Columbus, NC
1972,37049,2017,Thousands of dollars,"4,345,888",Craven, NC
1973,37051,2017,Thousands of dollars,"12,439,189",Cumberland, NC
1974,37053,2017,Thousands of dollars,"1,162,499",Currituck, NC
1975,37055,2017,Thousands of dollars,"1,928,241",Dare, NC
1976,37057,2017,Thousands of dollars,"6,273,298",Davidson, NC
1977,37059,2017,Thousands of dollars,"1,937,064",Davie, NC
1978,37061,2017,Thousands of dollars,"1,974,270",Duplin, NC
1979,37063,2017,Thousands of dollars,"14,904,230",Durham, NC
1980,37065,2017,Thousands of dollars,"1,780,784",Edgecombe, NC
1981,37067,2017,Thousands of dollars,"17,645,010",Forsyth, NC
1982,37069,2017,Thousands of dollars,"2,269,667",Franklin, NC
1983,37071,2017,Thousands of dollars,"8,714,408",Gaston, NC
1984,37073,2017,Thousands of dollars,"408,709",Gates, NC
1985,37075,2017,Thousands of dollars,"265,517",Graham, NC
1986,37077,2017,Thousands of dollars,"2,199,088",Granville, NC
1987,37079,2017,Thousands of dollars,"677,391",Greene, NC
1988,37081,2017,Thousands of dollars,"23,730,702",Guilford, NC
1989,37083,2017,Thousands of dollars,"1,801,218",Halifax, NC
1990,37085,2017,Thousands of dollars,"4,373,850",Harnett, NC
1991,37087,2017,Thousands of dollars,"2,374,532",Haywood, NC
1992,37089,2017,Thousands of dollars,"4,764,710",Henderson, NC
1993,37091,2017,Thousands of dollars,"767,440",Hertford, NC
1994,37093,2017,Thousands of dollars,"1,623,323",Hoke, NC
1995,37095,2017,Thousands of dollars,"221,401",Hyde, NC
1996,37097,2017,Thousands of dollars,"8,540,668",Iredell, NC
1997,37099,2017,Thousands of dollars,"1,365,776",Jackson, NC
1998,37101,2017,Thousands of dollars,"7,529,675",Johnston, NC
1999,37103,2017,Thousands of dollars,"373,552",Jones, NC
2000,37105,2017,Thousands of dollars,"2,334,875",Lee, NC
2001,37107,2017,Thousands of dollars,"2,254,629",Lenoir, NC
2002,37109,2017,Thousands of dollars,"3,580,669",Lincoln, NC
2003,37111,2017,Thousands of dollars,"1,475,458",McDowell, NC
2004,37113,2017,Thousands of dollars,"1,337,726",Macon, NC
2005,37115,2017,Thousands of dollars,"705,724",Madison, NC
2006,37117,2017,Thousands of dollars,"784,274",Martin, NC
2007,37119,2017,Thousands of dollars,"61,775,890",Mecklenburg, NC
2008,37121,2017,Thousands of dollars,"518,704",Mitchell, NC
2009,37123,2017,Thousands of dollars,"923,506",Montgomery, NC
2010,37125,2017,Thousands of dollars,"4,793,730",Moore, NC
2011,37127,2017,Thousands of dollars,"3,787,736",Nash, NC
2012,37129,2017,Thousands of dollars,"10,050,351",New Hanover, NC
2013,37131,2017,Thousands of dollars,"659,520",Northampton, NC
2014,37133,2017,Thousands of dollars,"8,719,755",Onslow, NC
2015,37135,2017,Thousands of dollars,"9,015,914",Orange, NC
2016,37137,2017,Thousands of dollars,"515,648",Pamlico, NC
2017,37139,2017,Thousands of dollars,"1,517,160",Pasquotank, NC
2018,37141,2017,Thousands of dollars,"2,171,279",Pender, NC
2019,37143,2017,Thousands of dollars,"532,378",Perquimans, NC
2020,37145,2017,Thousands of dollars,"1,445,743",Person, NC
2021,37147,2017,Thousands of dollars,"7,143,838",Pitt, NC
2022,37149,2017,Thousands of dollars,"889,704",Polk, NC
2023,37151,2017,Thousands of dollars,"5,206,719",Randolph, NC
2024,37153,2017,Thousands of dollars,"1,545,281",Richmond, NC
2025,37155,2017,Thousands of dollars,"3,831,715",Robeson, NC
2026,37157,2017,Thousands of dollars,"3,303,511",Rockingham, NC
2027,37159,2017,Thousands of dollars,"5,202,978",Rowan, NC
2028,37161,2017,Thousands of dollars,"2,101,126",Rutherford, NC
2029,37163,2017,Thousands of dollars,"2,285,674",Sampson, NC
2030,37165,2017,Thousands of dollars,"1,111,756",Scotland, NC
2031,37167,2017,Thousands of dollars,"2,335,632",Stanly, NC
2032,37169,2017,Thousands of dollars,"1,626,776",Stokes, NC
2033,37171,2017,Thousands of dollars,"2,734,115",Surry, NC
2034,37173,2017,Thousands of dollars,"530,451",Swain, NC
2035,37175,2017,Thousands of dollars,"1,367,189",Transylvania, NC
2036,37177,2017,Thousands of dollars,"125,108",Tyrrell, NC
2037,37179,2017,Thousands of dollars,"11,486,771",Union, NC
2038,37181,2017,Thousands of dollars,"1,515,159",Vance, NC
2039,37183,2017,Thousands of dollars,"60,216,950",Wake, NC
2040,37185,2017,Thousands of dollars,"585,620",Warren, NC
2041,37187,2017,Thousands of dollars,"422,018",Washington, NC
2042,37189,2017,Thousands of dollars,"1,959,097",Watauga, NC
2043,37191,2017,Thousands of dollars,"4,610,060",Wayne, NC
2044,37193,2017,Thousands of dollars,"2,450,640",Wilkes, NC
2045,37195,2017,Thousands of dollars,"3,209,755",Wilson, NC
2046,37197,2017,Thousands of dollars,"1,368,677",Yadkin, NC
2047,37199,2017,Thousands of dollars,"611,258",Yancey, NC
2048,38000,2017,Thousands of dollars,"39,483,572",North Dakota,
2049,38001,2017,Thousands of dollars,"130,745",Adams, ND
2050,38003,2017,Thousands of dollars,"522,469",Barnes, ND
2051,38005,2017,Thousands of dollars,"209,062",Benson, ND
2052,38007,2017,Thousands of dollars,"63,203",Billings, ND
2053,38009,2017,Thousands of dollars,"324,674",Bottineau, ND
2054,38011,2017,Thousands of dollars,"172,117",Bowman, ND
